Seq.,PDX,TGI,log(kl),KI-histogram,auc,auc_control,auc_control_norm,auc_gp,auc_gp_control,auc_norm,average_angle,average_angle_control,average_angle_rel,average_angle_rel_control,delta_log_likelihood,direction,drug,gp_deriv,gp_deriv_control,kl,kl_p_cvsc,kl_p_value,mRECIST,num_mCR,num_mPD,num_mPR,num_mSD,number_replicates,number_replicates_control,perc_mCR,perc_mPD,perc_mPR,perc_mSD,perc_true_credible_intervals,response_angle,response_angle_control,response_angle_rel,response_angle_rel_control,tumour_type
43,NA,0.568653038,-0.466292419,1.1835788,1:45.75_2:73.5833333333_3:73.0833333333_4:129.166666667_5:134.416666667_6:283.75_7:125.416666667_8:237.666666667,1:[ 168.5]_2:[ 144.16666667]_3:[ 185.33333333]_4:[ 196.58333333]_5:[ 212.66666667]_6:[ 118.16666667]_7:[ 294.91666667]_8:[ 137.33333333],1:[ 0.46721771]_2:[ 0.54834263]_3:[ 0.42967362]_4:[ 0.34020615]_5:[ 0.5451042]_6:[ 0.27734211]_7:[ 0.50879457]_8:[ 0.36137595],0.269566826,0.3500151,1:0.267037483932_2:0.314147848459_3:0.258819513429_4:0.29848835996_5:0.313735435419_6:0.526827574627_7:0.414190586526_8:0.387714391861,1.531172561,1.545771173,0.123472836,0.19585019,10.50137923,0.164633547,NA,0.048507317,0.057436265,0.341749259,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD_7:mPD_8:mPD,0,8,0,0,8,8,0,1,0,0,100,1:1.46037485671_2:1.49101324567_3:1.50186114347_4:1.53293616821_5:1.52693960367_6:1.5504979689_7:1.52438580412_8:1.54896872299,1:1.54315313033_2:1.54062143254_3:1.54582973552_4:1.54772333523_5:1.55119418627_6:1.52919048774_7:1.55466797315_8:1.53737571848,1:0.0818112839061_2:0.0897394772138_3:0.0794117409143_4:0.0985574270351_5:0.0908964376716_6:0.221241871109_7:0.142568576793_8:0.147168591417,1:0.229228170362_2:0.319920104477_3:0.198580062887_4:0.136279841627_5:0.347113673736_6:0.0907395979733_7:0.267737665397_8:0.14147944054,
78,NA,0.539331367,-0.050948594,5.04616159,1:21.0_2:25.7333333333_3:313.45_4:41.7666666667_5:63.1_6:16.8333333333_7:131.533333333_8:167.366666667,1:[ 248.76666667]_2:[ 148.11666667]_3:[ 37.95]_4:[ 174.38333333]_5:[ 156.28333333]_6:[ 454.33333333]_7:[ 254.9]_8:[ 152.1],1:[ 0.45678455]_2:[ 0.33133144]_3:[ 0.24022716]_4:[ 0.42989042]_5:[ 0.37188642]_6:[ 0.55719571]_7:[ 0.42781862]_8:[ 0.40534564],0.317579837,0.357507304,1:0.0767751572719_2:0.112241820296_3:0.488724762064_4:0.203444217853_5:0.22685569027_6:0.178002085418_7:0.314124677893_8:0.311603142404,1.524910324,1.548983967,0.103518162,0.213551098,18.82781606,0.388391662,NA,0.051988647,0.045490766,0.889306375,1,1,1:mSD_2:mSD_3:mPD_4:mSD_5:mSD_6:mPR_7:mSD_8:mSD,0,1,1,6,8,8,0,0.125,0.125,0.75,100,1:1.47798538035_2:1.41122821363_3:1.55197421509_4:1.4152560594_5:1.5336412251_6:-1.15584664781_7:1.52889055476_8:1.55050877434,1:1.55407369804_2:1.539102087_3:1.51773686719_4:1.536445583_5:1.54795692143_6:1.55824979062_7:1.55529806096_8:1.54545262769,1:0.0426076753731_2:0.0325206581639_3:0.205386847261_4:0.0535393123344_5:0.144403080613_6:-0.0162128650099_7:0.103322448832_8:0.160203895872,1:0.251204217978_2:0.149783168145_3:0.155640060472_4:0.173537906022_5:0.180418108433_6:0.272680346702_7:0.234557823012_8:0.230637599275,
27,NA,0.534118758,-0.707153514,1.313434728,1:251.286666667_2:220.5175_3:17.9533333333,1:[ 366.70833333]_2:[ 203.48916667]_3:[ 98.6875],1:[ 0.69497062]_2:[ 0.52533036]_3:[ 0.3582453],0.488146559,0.692699079,1:0.654693822264_2:0.59800691751_3:0.152886740945,1.524160776,1.555634597,0.199377406,0.446623018,36.25731599,0.134672725,NA,0.078882331,0.112251047,0.196266639,1,1,1:mPD_2:mPD_3:mSD,0,2,0,1,3,3,0,0.666666667,0,0.333333333,100,1:1.53694667378_2:1.53995367527_3:1.16670419704,1:1.56241180713_2:1.55317253377_3:1.52506421465,1:0.247604332932_2:0.286351424125_3:0.0256273631763,1:0.723664667726_2:0.389451404822_3:0.154918093155,
35,NA,0.528770944,-0.508649504,2.134282403,1:93.9925_2:42.1933333333_3:84.515,1:[ 110.645]_2:[ 127.23166667]_3:[ 148.77],1:[ 0.23845167]_2:[ 0.2209889]_3:[ 0.27772308],0.200284687,0.326118236,1:0.277975427732_2:0.143482456973_3:0.219545212328,1.462763028,1.543647989,0.042415816,0.115496682,69.0735541,-0.000929902,NA,0.032486268,0.053895473,0.309992007,1,1,1:mPD_2:mPD_3:mPD,0,3,0,0,3,3,0,1,0,0,83.33333333,1:1.49483291532_2:1.28139260189_3:1.48145973927,1:1.54016157044_2:1.544215056_3:1.54594609519,1:0.0697521326814_2:0.0153226265132_3:0.0456225443738,1:0.113239169594_2:0.101766669857_3:0.134630899635,
54,NA,0.518515521,-0.314996238,3.463498997,1:107.675_2:308.2875_3:132.658333333,1:[ 129.81833333]_2:[ 313.7975]_3:[ 374.69]_4:[ 441.1425],1:[ 0.44851106]_2:[ 0.53084128]_3:[ 0.56747678]_4:[ 0.56606795],0.393560632,0.55861385,1:0.346493688111_2:0.578232283674_3:0.476746531566,1.548308598,1.557551696,0.335635557,0.419759465,-3.98E-08,-0.000100643,NA,0.075742747,0.10817601,0.484176562,1,1,1:mPD_2:mPD_3:mPD,0,3,0,0,3,4,0,1,0,0,100,1:1.53362340039_2:1.55718219468_3:1.5405448442,1:1.54303901714_2:1.55700633197_3:1.55882527429_4:1.56170001329,1:0.181134644906_2:0.479801135145_3:0.336732825331,1:0.331088978207_2:0.392212605259_3:0.424684050381_4:0.478604994715,
129,NA,0.513347763,0.430241507,5.284706505,1:35.0833333333_2:37.1666666667_3:20.0_4:47.1666666667_5:54.8333333333_6:42.25_7:15.4166666667_8:24.25,1:[ 34.66666667]_2:[ 104.33333333]_3:[ 32.08333333]_4:[ 70.33333333]_5:[ 66.25]_6:[ 69.33333333]_7:[ 91.16666667]_8:[ 95.33333333],1:[ 0.15670102]_2:[ 0.28876416]_3:[ 0.1364033]_4:[ 0.2572991]_5:[ 0.26237115]_6:[ 0.25070074]_7:[ 0.29041243]_8:[ 0.28579476],0.155990662,0.240868657,1:0.130213185907_2:0.161753728408_3:0.100894106413_4:0.180668302336_5:0.22537286638_6:0.167398074195_7:0.0666485002305_8:0.110010592645,1.4317871,1.503863399,0.038304959,0.081339333,35.19747606,0.208378906,NA,0.025902537,0.039453328,2.693031958,1,1,1:mSD_2:mSD_3:mSD_4:mSD_5:mSD_6:mSD_7:mSD_8:mSD,0,0,0,8,8,8,0,0,0,1,16.66666667,1:1.41204890455_2:1.42029228598_3:1.39713063744_4:1.46980426271_5:1.47388980381_6:1.4507972304_7:1.36600548619_8:1.38686830039,1:1.44018209953_2:1.52330903809_3:1.4650015829_4:1.50385462895_5:1.49364817384_6:1.5083954593_7:1.52178804634_8:1.51213261055,1:0.0285142328463_2:0.0383190008947_3:0.034119595088_4:0.0505624118371_5:0.0630262322415_6:0.0440850242183_7:0.0234814182007_8:0.0293656612222,1:0.0447497880115_2:0.098471258854_3:0.0511345927807_4:0.0890812901022_5:0.080177730911_6:0.0896724217477_7:0.106342735644_8:0.0849289773497,
109,NA,0.512367491,0.220574449,3.92647508,1:122.666666667_2:242.416666667_3:118.083333333_4:178.083333333_5:259.666666667,1:[ 241.83333333]_2:[ 510.5]_3:[ 274.41666667]_4:[ 360.91666667]_5:[ 477.58333333],1:[ 0.35968147]_2:[ 0.53919734]_3:[ 0.40758751]_4:[ 0.4526812]_5:[ 0.55000453],0.383131349,0.523881056,1:0.247252224323_2:0.386420112228_3:0.238650223831_4:0.337386238866_5:0.376754980069,1.542585229,1.556656909,0.11231225,0.220033421,18.67759103,0.311173635,NA,0.06303267,0.084830545,1.661783526,1,1,1:mSD_2:mSD_3:mSD_4:mSD_5:mSD,0,0,0,5,5,5,0,0,0,1,33.33333333,1:1.52923671989_2:1.54712228836_3:1.52869631928_4:1.5372516597_5:1.55336707626,1:1.54929639683_2:1.55985445288_3:1.55281790313_4:1.55686352918_5:1.55947436102,1:0.076194965845_2:0.141720776107_3:0.0722488129059_4:0.102398577952_5:0.166198290509,1:0.133605701595_2:0.282369797057_3:0.176959756596_4:0.221294899288_5:0.295627788447,
172,NA,0.50754794,0.831242965,9.963440864,1:251.916666667_2:114.583333333_3:216.75_4:271.0,1:[ 361.]_2:[ 348.08333333]_3:[ 575.91666667]_4:[ 381.41666667],1:[ 0.72287372]_2:[ 0.82475324]_3:[ 0.9247595]_4:[ 0.62944079],0.622049972,0.715957457,1:0.532462410893_2:0.525409292219_3:0.550260371994_4:0.723659508268,1.540112676,1.556004975,0.298861326,0.579701792,26.219781,0.569002962,NA,0.086420495,0.100326371,6.780207193,1,1,1:mPD_2:mPD_3:mPD_4:mSD,0,3,0,1,4,4,0,0.75,0,0.25,28.57142857,1:1.54594626812_2:1.52189992585_3:1.54316509162_4:1.54092930038,1:1.55493756889_2:1.55211085543_3:1.55947795965_4:1.5555298112,1:0.272448822443_2:0.276548254803_3:0.290559711864_4:0.371167391952,1:0.545011942565_2:0.639142818216_3:0.822646916847_4:0.399807291835,
99,NA,0.492551742,0.162771722,2.858307578,1:150.624166667_2:118.5575_3:187.203333333_4:160.161666667_5:147.058333333,1:[ 313.855]_2:[ 160.84333333]_3:[ 292.91083333]_4:[ 239.74833333]_5:[ 407.20833333],1:[ 0.64312129]_2:[ 0.57777369]_3:[ 0.52050074]_4:[ 0.65606845]_5:[ 0.61190129],0.481528609,0.550089153,1:0.399685038477_2:0.553161788161_3:0.445860354214_4:0.540775100592_5:0.333518037868,1.475886193,1.52246578,0.072357153,0.14377801,26.98137906,0.372188062,NA,0.036908207,0.042040787,1.454694248,1,1,1:mSD_2:mSD_3:mPD_4:mSD_5:mSD,0,1,0,4,5,5,0,0.2,0,0.8,100,1:1.47062624687_2:1.43478869921_3:1.49571736014_4:1.48790434121_5:1.47048863176,1:1.51027653715_2:1.46674206815_3:1.52916924476_4:1.52395014097_5:1.53951242131,1:0.0631722903669_2:0.104963697116_3:0.081310305018_4:0.117676450893_5:0.0426137306974,1:0.125017317347_2:0.108977646215_3:0.114842426354_4:0.223489690735_5:0.163922359785,
105,NA,0.490209629,0.19852133,7.334785765,1:97.3333333333_2:72.25_3:70.4166666667_4:75.75_5:131.416666667_6:140.583333333,1:[ 150.66666667]_2:[ 156.75]_3:[ 143.58333333]_4:[ 189.25]_5:[ 117.25]_6:[ 243.5],1:[ 0.45653515]_2:[ 0.52374072]_3:[ 0.37243239]_4:[ 0.44041841]_5:[ 0.44892452]_6:[ 0.44221418],0.372817355,0.479937634,1:0.425932424088_2:0.253912659963_3:0.317829161246_4:0.226095116433_5:0.423760523907_6:0.345226162178,1.509773079,1.538599073,0.099368203,0.189547428,25.95587914,0.28745715,NA,0.061254689,0.078898035,1.57950618,1,1,1:mPD_2:mSD_3:mSD_4:mSD_5:mPD_6:mSD,0,2,0,4,6,6,0,0.333333333,0,0.666666667,16.66666667,1:1.50548570158_2:1.47673997464_3:1.49358236097_4:1.49638103597_5:1.52627903335_6:1.5283121014,1:1.5365363087_2:1.53641138239_3:1.53949336547_4:1.53946351663_5:1.52889150263_6:1.54601745865,1:0.140636407342_2:0.0598186813054_3:0.108191641796_4:0.060346836086_5:0.151539052046_6:0.110510118243,1:0.204049998672_2:0.265288102243_3:0.163982687045_4:0.167232797321_5:0.209809342911_6:0.174405147843,
77,NA,0.484731718,-0.056559418,1.794209587,1:73.2566666667_2:291.445_3:157.053333333_4:320.595833333_5:315.726666667_6:173.4775_7:312.030833333_8:271.764166667_9:87.5266666667_10:256.8925,1:[ 496.28]_2:[ 115.59583333]_3:[ 305.0175]_4:[ 492.5225]_5:[ 412.49166667]_6:[ 319.83666667]_7:[ 596.15666667]_8:[ 389.395]_9:[ 312.84333333]_10:[ 178.22666667],1:[ 0.90454962]_2:[ 0.41356921]_3:[ 0.71733375]_4:[ 0.67313679]_5:[ 0.67895565]_6:[ 0.51312391]_7:[ 0.77013518]_8:[ 0.69734081]_9:[ 0.56898852]_10:[ 0.6458127],0.615566346,0.622145334,1:0.42608143042_2:0.673161236014_3:0.561984514401_4:0.557991605412_5:0.581950146066_6:0.470074054454_7:0.627475676093_8:0.553361999447_9:0.472172688874_10:0.518149812159,1.55692576,1.56245721,0.455587292,0.652003191,-1.34E-07,0.229762497,NA,0.120967725,0.113031018,0.87789097,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD_6:mPD_7:mPD_8:mPD_9:mPD_10:mPD,0,10,0,0,10,10,0,1,0,0,100,1:1.53722658811_2:1.56041524671_3:1.54942584444_4:1.56035758932_5:1.56061561071_6:1.55780296946_7:1.55944446141_8:1.55868162486_9:1.52895708843_10:1.55867972103,1:1.56390637549_2:1.54625220665_3:1.55770791896_4:1.56384190018_5:1.56317452645_6:1.56246537097_7:1.56605110499_8:1.56276896432_9:1.56263235049_10:1.55166191351,1:0.345884908863_2:0.716031882118_3:0.432109629438_4:0.429064000421_5:0.493373076242_6:0.448444712848_7:0.510729753373_8:0.415120009041_9:0.293943665591_10:0.389334798355,1:1.0255373465_2:0.291949307963_3:0.577883673091_4:0.620666494526_5:0.662383627986_6:0.43920432966_7:0.875817078425_8:0.698889361529_9:0.550917500323_10:0.567478906721,
158,NA,0.481648463,0.696784841,17.74189939,1:120.395_2:50.5433333333_3:91.2016666667,1:[ 174.5525]_2:[ 161.5725]_3:[ 131.94083333]_4:[ 168.53916667]_5:[ 196.84833333]_6:[ 147.62083333]_7:[ 216.83416667],1:[ 0.61149632]_2:[ 0.56311732]_3:[ 0.54084666]_4:[ 0.56442685]_5:[ 0.56824927]_6:[ 0.62598003]_7:[ 0.5888027],0.35322658,0.54442407,1:0.413128771641_2:0.252954698059_3:0.351099345547,1.51262106,1.538370061,0.130116591,0.291303463,38.86962665,0.543845316,NA,0.057478002,0.103261314,4.974905564,1,1,1:mPD_2:mPD_3:mSD,0,2,0,1,3,7,0,0.666666667,0,0.333333333,0,1:1.53260760545_2:1.47489544753_3:1.50396902029,1:1.53882930217_2:1.53733684641_3:1.52855768509_4:1.53980961137_5:1.54095719482_6:1.53250884247_7:1.54523977081,1:0.196306814889_2:0.0805727908503_3:0.111632843959,1:0.3241492042_2:0.28272504386_3:0.251938441425_4:0.295894228496_5:0.264312517564_6:0.332858179997_7:0.29932187177,
87,NA,0.473004392,0.038191153,2.729834286,1:81.6666666667_2:160.75_3:184.25_4:139.75,1:[ 167.91666667]_2:[ 267.41666667]_3:[ 314.16666667]_4:[ 264.5],1:[ 0.40453407]_2:[ 0.45685353]_3:[ 0.52177386]_4:[ 0.50437507],0.382998061,0.496256749,1:0.256291480839_2:0.349464176597_3:0.406294041334_4:0.390722995303,1.531227848,1.54902378,0.132687125,0.236847412,11.60525004,0.287423543,NA,0.063539982,0.082401896,1.091920837,1,1,1:mSD_2:mSD_3:mPD_4:mPD,0,2,0,2,4,4,0,0.5,0,0.5,83.33333333,1:1.50420027246_2:1.53133565595_3:1.54292050264_4:1.53057897999,1:1.5374523383_2:1.55107792284_3:1.55194824176_4:1.55077990033,1:0.0775318343078_2:0.112099328418_3:0.190480030462_4:0.161021763388,1:0.166857075521_2:0.231616092778_3:0.26957394847_4:0.276547333034,
91,NA,0.462914042,0.062451463,4.901615286,1:189.333333333_2:146.5_3:151.083333333_4:120.25_5:140.583333333_6:13.25_7:167.166666667_8:201.166666667,1:[ 204.08333333]_2:[ 229.08333333]_3:[ 242.25]_4:[ 273.66666667]_5:[ 159.33333333]_6:[ 283.91666667]_7:[ 341.33333333]_8:[ 270.41666667],1:[ 0.51321499]_2:[ 0.46565594]_3:[ 0.57330212]_4:[ 0.48635104]_5:[ 0.51639262]_6:[ 0.59232656]_7:[ 0.67256324]_8:[ 0.50685433],0.382320268,0.58850255,1:0.538139457072_2:0.389547114798_3:0.364978315075_4:0.365884406565_5:0.322837285648_6:0.0786894665235_7:0.439670022373_8:0.557944523683,1.533560926,1.550868464,0.154157848,0.288600844,22.2672402,0.353155146,NA,0.062849151,0.102967791,1.154652932,1,1,1:mPD_2:mSD_3:mPD_4:mPD_5:mPD_6:mSD_7:mSD_8:mPD,0,5,0,3,8,8,0,0.625,0,0.375,66.66666667,1:1.53838946934_2:1.52902223206_3:1.5357116491_4:1.53710994206_5:1.53460518198_6:1.38015440968_7:1.53771320735_8:1.54502687557,1:1.55265818195_2:1.5496052711_3:1.55279073096_4:1.55161725145_5:1.53856956973_6:1.55216472909_7:1.55120835295_8:1.55284142575,1:0.241940986395_2:0.123967048798_3:0.131144677799_4:0.180079103465_5:0.112256701497_6:0.0352353042136_7:0.185518154163_8:0.283831397597,1:0.354358571394_2:0.227290888516_3:0.390252645758_4:0.229658998072_5:0.247038795709_6:0.305781737732_7:0.332124202309_8:0.271566701433,
97,NA,0.462384011,0.157019453,2.374728945,1:50.5833333333_2:112.083333333_3:172.583333333_4:222.416666667_5:270.166666667,1:[ 318.]_2:[ 403.66666667]_3:[ 17.66666667]_4:[ 386.58333333]_5:[ 200.25],1:[ 0.4707921]_2:[ 0.51726003]_3:[ 0.04757573]_4:[ 0.53138339]_5:[ 0.37003029],0.263861192,0.29148461,1:0.117719952846_2:0.259701792281_3:0.33315041997_4:0.392794351852_5:0.406563594329,1.539505144,1.5542126,0.105672144,0.200684637,4.199457452,0.302814517,NA,0.043557512,0.047042535,1.435553735,1,1,1:mSD_2:mPD_3:mPD_4:mPD_5:mPD,0,4,0,1,5,5,0,0.8,0,0.2,100,1:1.50920106177_2:1.51769472492_3:1.54106580657_4:1.54714473309_5:1.55031181629,1:1.55747219691_2:1.55718882904_3:1.48548612038_4:1.56005282742_5:1.55004018068,1:0.0476535345711_2:0.0656889885151_3:0.117441483058_4:0.150903601104_5:0.152776641721,1:0.254912308956_2:0.230598077175_3:0.0359644131811_4:0.326355676774_5:0.169778803592,
61,NA,0.433654317,-0.250359192,1.363009079,1:154.183333333_2:103.766666667_3:107.9_4:79.6333333333_5:65.4_6:144.65_7:147.433333333_8:24.7833333333,1:[ 110.15]_2:[ 39.13333333]_3:[ 145.78333333]_4:[ 127.15]_5:[ 167.93333333]_6:[ 46.]_7:[ 445.86666667]_8:[ 87.21666667],1:[ 0.36617395]_2:[ 0.14971688]_3:[ 0.41608619]_4:[ 0.43229627]_5:[ 0.35782025]_6:[ 0.18678531]_7:[ 0.50947985]_8:[ 0.31998726],0.233723482,0.315897936,1:0.397874436565_2:0.265737689947_3:0.375375200947_4:0.321736636521_5:0.201130086013_6:0.405648549303_7:0.30022217184_8:0.177850900637,1.518935586,1.542264792,0.109257793,0.199696229,5.51499386,0.251647518,NA,0.038323768,0.051526521,0.561876422,1,1,1:mPD_2:mPD_3:mPD_4:mSD_5:mSD_6:mPD_7:mPD_8:mSD,0,5,0,3,8,8,0,0.625,0,0.375,100,1:1.52675277975_2:1.53790404522_3:1.52380492375_4:1.49806457726_5:1.45563512861_6:1.51913370579_7:1.54255272811_8:1.21228537148,1:1.5249967041_2:1.44957162071_3:1.54073288046_4:1.53045447364_5:1.55398035264_6:1.49679468538_7:1.56102724166_8:1.51186552691,1:0.125394823865_2:0.137273482246_3:0.152890374185_4:0.113879328006_5:0.038403594913_6:0.121035230844_7:0.137397715034_8:0.0249366495339,1:0.165042012418_2:0.0427276023323_3:0.215376311808_4:0.213994468503_5:0.262832965945_6:0.0810781218485_7:0.359932047076_8:0.123092814678,
104,NA,0.432703962,0.177536461,2.340545992,1:139.725833333_2:231.461666667_3:266.128333333,1:[ 132.9275]_2:[ 402.20833333]_3:[ 397.96333333],1:[ 0.36590526]_2:[ 0.63685792]_3:[ 0.7094092],0.56974157,0.555870208,1:0.377868523815_2:0.561212240782_3:0.579044811922,1.543763686,1.553662924,0.226909622,0.338068463,0.079566368,0.137855943,NA,0.093202972,0.090761005,1.504999864,1,1,1:mSD_2:mPD_3:mPD,0,2,0,1,3,3,0,0.666666667,0,0.333333333,100,1:1.53169703489_2:1.54450822222_3:1.54968271888,1:1.52260595336_2:1.5584258742_3:1.55719372351,1:0.132184634263_2:0.264170883339_3:0.310305898952,1:0.114770909914_2:0.413971510505_3:0.50128694478,
98,NA,0.432667914,0.16154693,3.954430714,1:134.016666667_2:294.765_3:160.271666667_4:57.3175_5:173.7675,1:[ 280.59083333]_2:[ 357.68416667]_3:[ 276.10333333]_4:[ 320.89833333]_5:[ 162.73166667],1:[ 0.57675789]_2:[ 0.72888943]_3:[ 0.62276258]_4:[ 0.6178327]_5:[ 0.55941154],0.507169974,0.617408022,1:0.432544789472_2:0.635819208662_3:0.49238067178_4:0.264365011485_5:0.594654027078,1.543970243,1.556550869,0.308974712,0.545302657,13.25355232,0.431080051,NA,0.099443825,0.118282685,1.450597517,1,1,1:mPD_2:mPD_3:mPD_4:mPD_5:mPD,0,5,0,0,5,5,0,1,0,0,60,1:1.54536891778_2:1.55510809403_3:1.54169629106_4:1.49878844097_5:1.54228737272,1:1.5576808507_2:1.55935274359_3:1.55489558062_4:1.55728666089_5:1.55097381689,1:0.308156899216_2:0.465580550027_3:0.283104091316_4:0.112082934691_5:0.363695065219,1:0.497565943966_2:0.720343486666_3:0.501906938899_4:0.514786469161_5:0.496296920714,
11,NA,0.429656456,-0.921955878,0.996989131,1:-5.36_2:161.731666667_3:94.4591666667_4:59.4116666667_5:28.0033333333,1:[ 28.31833333]_2:[ 53.39833333]_3:[ 71.58583333]_4:[ 130.38666667]_5:[ 291.335]_6:[ 90.04583333]_7:[ 18.28416667]_8:[ 21.82166667]_9:[ 178.15583333]_10:[ 57.44916667],1:[ 0.14649698]_2:[ 0.16942172]_3:[ 0.17600128]_4:[ 0.24791246]_5:[ 0.33745927]_6:[ 0.25443521]_7:[ 0.15161997]_8:[ 0.08955741]_9:[ 0.31703224]_10:[ 0.2257144],0.154680394,0.206578735,1:-0.0312000807747_2:0.293200538336_3:0.249152880559_4:0.237101471671_5:0.150315000099,1.494180878,1.520184602,0.059187543,0.078844455,0.101421508,0.028507437,NA,0.025294268,0.033753393,0.119686212,1,1,1:mSD_2:mSD_3:mPD_4:mPD_5:mPD,0,3,0,2,5,10,0,0.6,0,0.4,100,1:-0.858975219122_2:1.5371824194_3:1.51063007697_4:1.49124554788_5:1.43664326103,1:1.4592659262_2:1.48872701544_3:1.48834622297_4:1.52817646643_5:1.55496240683_6:1.50900953008_7:1.33656366718_8:1.37824770309_9:1.5438795068_10:1.5042304488,1:-0.0050781623041_2:0.0940692110692_3:0.0673088460748_4:0.07687179507_5:0.050502081797,1:0.0619273643458_2:0.0509092582643_3:0.0409476151058_4:0.0661454367971_5:0.134211357479_6:0.0743106240343_7:0.0452857865812_8:0.024951765247_9:0.118102631816_10:0.0875747671293,
42,NA,0.426300578,-0.474930248,1.136152074,1:76.6666666667_2:106.416666667_3:27.75_4:87.75_5:47.5833333333_6:68.8333333333_7:66.8333333333_8:34.1666666667,1:[ 149.91666667]_2:[ 45.16666667]_3:[ 141.25]_4:[ 95.66666667]_5:[ 100.91666667]_6:[ 151.33333333]_7:[ 48.16666667]_8:[ 153.08333333],1:[ 0.56658162]_2:[ 0.1781143]_3:[ 0.34846808]_4:[ 0.21306031]_5:[ 0.33013629]_6:[ 0.24965218]_7:[ 0.25321646]_8:[ 0.33456446],0.200084187,0.272496313,1:0.204263818199_2:0.329003465433_3:0.0663681428756_4:0.453656151386_5:0.254409452449_6:0.216531895099_7:0.178445512693_8:0.139544446861,1.492591402,1.525566942,0.059009373,0.101063307,4.481131394,0.17538618,NA,0.032522222,0.044094742,0.335019242,1,1,1:mPD_2:mSD_3:mSD_4:mPD_5:mSD_6:mPD_7:mPD_8:mSD,0,4,0,4,8,8,0,0.5,0,0.5,100,1:1.50535972015_2:1.5217237585_3:1.35931077308_4:1.51199274935_5:1.45250456481_6:1.50554066627_7:1.49437017215_8:1.44713291459,1:1.5370764226_2:1.47044717709_3:1.53362776409_4:1.51520968877_5:1.5189618771_6:1.53920886544_7:1.47879362294_8:1.53807952461,1:0.0566684352188_2:0.112024181039_3:0.0124200255418_4:0.186540871836_5:0.0683017732413_6:0.0691321129858_7:0.046112308373_8:0.0432268352051,1:0.305497911705_2:0.0527793110296_3:0.122183158136_4:0.0577216681483_5:0.114910152543_6:0.0822297874254_7:0.0900769238022_8:0.116980489873,
26,NA,0.422882902,-0.716526682,1.0770931,1:52.1883333333_2:28.6408333333_3:8.7825,1:[ 31.4875]_2:[ 60.655]_3:[ 45.4725],1:[ 0.13336198]_2:[ 0.23479679]_3:[ 0.24964105],0.146011804,0.259694013,1:0.246381065538_2:0.132621062353_3:0.0498169984467,1.404382726,1.459127015,0.038641011,0.057288627,0.097249325,0.032683538,NA,0.024242695,0.042105217,0.192076095,1,1,1:mSD_2:mSD_3:mSD,0,0,0,3,3,3,0,0,0,1,83.33333333,1:1.47285072597_2:1.38953747359_3:1.14877102526,1:1.42118682349_2:1.48008527394_3:1.46164747754,1:0.0771331155215_2:0.0318812948669_3:0.0139869781443,1:0.0355433833422_2:0.0651795307511_3:0.081674638562,
106,NA,0.422876389,0.200243208,5.883798665,1:59.8258333333_2:378.739166667_3:198.139166667,1:[ 270.18583333]_2:[ 233.09]_3:[ 469.905]_4:[ 484.26083333]_5:[ 255.12333333]_6:[ 213.3425],1:[ 0.6323151]_2:[ 0.53293765]_3:[ 0.59581017]_4:[ 0.64746083]_5:[ 0.50137036]_6:[ 0.5932119],0.370994079,0.670708082,1:0.223606812752_2:0.538923486385_3:0.371526775383,1.543856933,1.552400505,0.167351245,0.32398939,12.65669343,0.254019134,NA,0.060361801,0.111209874,1.585780994,1,1,1:mPD_2:mPD_3:mPD,0,3,0,0,3,6,0,1,0,0,50,1:1.49810179554_2:1.55544488713_3:1.5400053998,1:1.54894014704_2:1.53703986261_3:1.55837780078_4:1.55887706319_5:1.54925210672_6:1.54576502714,1:0.0830426285552_2:0.261028689869_3:0.129027157297,1:0.388928995437_2:0.189827108582_3:0.335835434578_4:0.421036128213_5:0.253790948991_6:0.352939588679,
62,NA,0.412646953,-0.218721367,4.488893975,1:52.4491666667_2:24.5641666667_3:-8.40666666667_4:74.9008333333_5:55.2141666667,1:[ 30.1475]_2:[ 74.7]_3:[ 46.24833333]_4:[ 58.18916667]_5:[ 135.4375],1:[ 0.24786909]_2:[ 0.27577915]_3:[ 0.3757101]_4:[ 0.25780059]_5:[ 0.28112069],0.163891216,0.324054198,1:0.150327525175_2:0.199461426403_3:-0.0788088548765_4:0.46190829475_5:0.229218288894,1.400692408,1.469446852,0.041767612,0.06917818,2.611782104,0.134815844,NA,0.020300241,0.040047838,0.604336233,1,1,1:mSD_2:mSD_3:mSD_4:mPD_5:mSD,0,1,0,4,5,5,0,0.2,0,0.8,100,1:1.45888698577_2:1.2800504678_3:-0.25496896453_4:1.47567876443_5:1.4215026473,1:1.35511169573_2:1.4905790609_3:1.42345358133_4:1.4466535031_5:1.5134211655,1:0.0343580999829_2:0.0383636649864_3:-0.00207649181748_4:0.158750286382_5:0.0416349803533,1:0.0618180709382_2:0.0788116821494_3:0.112909039207_4:0.05710587407_5:0.062383127149,
